Day,Month,Year,Cases,Deaths,Population,Rate,Country,Code,Continent
6,7,2020,144,3,3300998,59.43657039,Bosnia_and_Herzegovina,BIH,Europe
6,7,2020,0,0,2303703,8.07395745,Botswana,BWA,Africa
6,7,2020,26051,602,211049519,245.4480837,Brazil,BRA,America
6,7,2020,0,0,30033,0.0,British_Virgin_Islands,VGB,America
6,7,2020,0,0,433296,0.0,Brunei_Darussalam,BRN,Asia
6,7,2020,63,5,7000039,26.21413966,Bulgaria,BGR,Europe
6,7,2020,0,0,20321383,0.41335769,Burkina_Faso,BFA,Africa
6,7,2020,0,0,11530577,0.40761187,Burundi,BDI,Africa
6,7,2020,0,0,16486542,0.07278664,Cambodia,KHM,Asia
6,7,2020,1119,15,25876387,8.11937153,Cameroon,CMR,Africa
6,7,2020,219,10,37411038,11.22128715,Canada,CAN,America
6,7,2020,31,1,549936,102.0118705,Cape_Verde,CPV,Africa
6,7,2020,0,0,64948,9.23815976,Cayman_Islands,CYM,America
6,7,2020,0,0,4745179,24.46693792,Central_African_Republic,CAF,Africa
6,7,2020,1,0,15946882,0.08779146,Chad,TCD,Africa
6,7,2020,3685,116,18952035,280.5872826,Chile,CHL,America
6,7,2020,14,0,1433783692,0.02085391,China,CHN,Asia
6,7,2020,3721,122,50339443,96.26248745,Colombia,COL,America
6,7,2020,2,0,850891,7.52152743,Comoros,COM,Africa
6,7,2020,0,0,5380504,10.110577,Congo,COG,Africa
6,7,2020,375,1,5047561,55.13553972,Costa_Rica,CRI,America
6,7,2020,310,2,25716554,12.75443047,Cote_dIvoire,CIV,Africa
6,7,2020,57,0,4076246,20.46000168,Croatia,HRV,Europe
6,7,2020,3,0,11333484,0.52940473,Cuba,CUB,America
6,7,2020,0,0,163423,1.22381794,Curasao,CUW,America
6,7,2020,1,0,875899,1.94086304,Cyprus,CYP,Europe
6,7,2020,75,-3,10649800,18.9393228,Czechia,CZE,Europe
6,7,2020,32,0,86790568,1.82508311,Democratic_Republic_of_the_Congo,COD,Africa
6,7,2020,0,0,5806081,7.5954848,Denmark,DNK,Europe
6,7,2020,56,0,973557,21.57038571,Djibouti,DJI,Africa
6,7,2020,0,0,71808,0.0,Dominica,DMA,America
6,7,2020,1241,8,10738957,100.0842074,Dominican_Republic,DOM,America
6,7,2020,423,12,17373657,65.1446037,Ecuador,ECU,America
6,7,2020,1218,63,100388076,19.94260753,Egypt,EGY,Africa
6,7,2020,270,7,6453550,48.82584004,El_Salvador,SLV,America
6,7,2020,0,0,1355982,103.7624393,Equatorial_Guinea,GNQ,Africa
6,7,2020,0,0,3497117,2.05883875,Eritrea,ERI,Africa
6,7,2020,0,0,1324820,0.90578343,Estonia,EST,Europe
6,7,2020,34,0,1148133,30.74556693,Eswatini,SWZ,Africa
6,7,2020,0,0,112078727,1.17239019,Ethiopia,ETH,Africa
6,7,2020,0,0,3372,0.0,Falkland_Islands_(Malvinas),FLK,America
6,7,2020,0,0,48677,0.0,Faroe_Islands,FRO,Europe
6,7,2020,0,0,889955,0.0,Fiji,FJI,Oceania
6,7,2020,2,0,5517919,2.33783787,Finland,FIN,Europe
6,7,2020,0,0,67012883,9.82348424,France,FRA,Europe
6,7,2020,0,0,279285,0.71611436,French_Polynesia,PYF,Oceania
6,7,2020,0,0,2172578,54.86569412,Gabon,GAB,Africa
6,7,2020,0,0,2347696,0.85189905,Gambia,GMB,Africa
6,7,2020,5,0,3996762,1.12591143,Georgia,GEO,Europe
6,7,2020,219,4,83019213,7.46212807,Germany,DEU,Europe
6,7,2020,697,5,30417858,19.49841439,Ghana,GHA,Africa
6,7,2020,0,0,33706,5.93366166,Gibraltar,GIB,Europe
6,7,2020,8,0,10724599,2.35906256,Greece,GRC,Europe
6,7,2020,0,0,56660,0.0,Greenland,GRL,America
6,7,2020,0,0,112002,0.0,Grenada,GRD,America
6,7,2020,13,0,167295,47.22197316,Guam,GUM,Oceania
6,7,2020,747,27,17581476,57.46388983,Guatemala,GTM,America
6,7,2020,0,0,64468,0.0,Guernsey,GGY,Europe
6,7,2020,40,0,12771246,4.87031571,Guinea,GIN,Africa
6,7,2020,0,0,1920917,11.66109728,Guinea_Bissau,GNB,Africa
6,7,2020,1,1,782775,11.36980614,Guyana,GUY,America
6,7,2020,39,0,11263079,9.96175202,Haiti,HTI,America
6,7,2020,0,0,815,0.0,Holy_See,VAT,Europe
6,7,2020,1022,10,9746115,114.6508121,Honduras,HND,America
6,7,2020,0,0,9772756,0.82883477,Hungary,HUN,Europe
6,7,2020,0,0,356991,4.2017866,Iceland,ISL,Europe
6,7,2020,24248,425,1366417756,19.91565162,India,IND,Asia
6,7,2020,1607,82,270625567,6.59878525,Indonesia,IDN,Asia
6,7,2020,2560,163,82913893,42.7986176,Iran,IRN,Asia
6,7,2020,2125,105,39309789,75.32729316,Iraq,IRQ,Asia
6,7,2020,18,0,4904240,3.01779685,Ireland,IRL,Europe
6,7,2020,0,0,84589,0.0,Isle_of_Man,IMN,Europe
6,7,2020,788,1,8519373,107.7544087,Israel,ISR,Asia
6,7,2020,192,7,60359546,5.15577105,Italy,ITA,Europe
6,7,2020,4,0,2948277,2.47602244,Jamaica,JAM,America
6,7,2020,253,0,126860299,1.46539147,Japan,JPN,Asia
6,7,2020,0,0,107796,1.85535641,Jersey,JEY,Europe
6,7,2020,14,0,10101697,1.29681181,Jordan,JOR,Asia
6,7,2020,1403,0,18551428,166.2513527,Kazakhstan,KAZ,Asia
6,7,2020,309,1,52573967,5.98775436,Kenya,KEN,Africa
6,7,2020,292,11,1798506,65.9992238,Kosovo,XKX,Europe
6,7,2020,638,3,4207077,244.6116389,Kuwait,KWT,Asia
6,7,2020,314,4,6415851,67.56703047,Kyrgyzstan,KGZ,Asia
6,7,2020,0,0,7169456,0.0,Laos,LAO,Asia
6,7,2020,1,0,1919968,0.67709462,Latvia,LVA,Europe
6,7,2020,18,1,6855709,4.17170565,Lebanon,LBN,Asia
6,7,2020,44,0,2125267,3.52896836,Lesotho,LSO,Africa
6,7,2020,5,0,4937374,5.02291299,Liberia,LBR,Africa
6,7,2020,0,0,6777453,6.56588839,Libya,LBY,Africa
6,7,2020,0,0,38378,2.60565949,Liechtenstein,LIE,Europe
6,7,2020,5,0,2794184,1.3599677,Lithuania,LTU,Europe
6,7,2020,46,0,613894,65.48361769,Luxembourg,LUX,Europe
6,7,2020,0,0,26969306,4.19736422,Madagascar,MDG,Africa
6,7,2020,129,2,18628749,5.43246355,Malawi,MWI,Africa
6,7,2020,0,0,31949789,0.26917236,Malaysia,MYS,Asia
6,7,2020,33,1,530957,49.90987971,Maldives,MDV,Asia
6,7,2020,27,1,19658023,1.87709619,Mali,MLI,Africa
6,7,2020,0,0,493559,1.41827016,Malta,MLT,Europe
6,7,2020,52,1,4525698,45.6504168,Mauritania,MRT,Africa
6,7,2020,0,0,1269670,0.31504249,Mauritius,MUS,Africa
6,7,2020,2953,273,127575529,64.00600542,Mexico,MEX,America
6,7,2020,142,5,4043258,89.38336361,Moldova,MDA,Europe
6,7,2020,2,0,33085,21.1576243,Monaco,MCO,Europe
6,7,2020,0,0,3225166,0.21704309,Mongolia,MNG,Asia
6,7,2020,61,0,622182,67.343639,Montenegro,MNE,Europe
6,7,2020,0,0,4991,0.0,Montserrat,MSF,America
6,7,2020,393,3,36471766,11.61994733,Morocco,MAR,Africa
6,7,2020,18,1,30366043,0.83646065,Mozambique,MOZ,Africa
6,7,2020,0,0,54045422,0.0425568,Myanmar,MMR,Asia
6,7,2020,37,0,2494524,14.31134758,Namibia,NAM,Africa
6,7,2020,293,0,28608715,23.62217247,Nepal,NPL,Asia
6,7,2020,73,1,17282163,5.9483295,Netherlands,NLD,Europe
6,7,2020,0,0,282757,0.0,New_Caledonia,NCL,Oceania
6,7,2020,0,0,4783062,0.41814219,New_Zealand,NZL,Oceania
6,7,2020,0,0,6545503,7.71522066,Nicaragua,NIC,America
6,7,2020,11,0,23310719,0.2445227,Niger,NER,Africa
6,7,2020,544,11,200963603,4.21320074,Nigeria,NGA,Africa
6,7,2020,114,7,2077132,93.39801226,North_Macedonia,MKD,Europe
6,7,2020,0,0,57213,1.74785451,Northern_Mariana_Islands,MNP,Oceania
6,7,2020,0,0,5328212,3.50962011,Norway,NOR,Europe
6,7,2020,1072,10,4974992,335.8196355,Oman,OMN,Asia
6,7,2020,3344,50,216565317,23.42480352,Pakistan,PAK,Asia
6,7,2020,208,4,4981422,68.9762883,Palestine,PSE,Asia
6,7,2020,1166,27,4246440,285.3919989,Panama,PAN,America
6,7,2020,0,0,8776119,0.02278912,Papua_New_Guinea,PNG,Oceania
6,7,2020,42,0,7044639,14.87656074,Paraguay,PRY,America
6,7,2020,3638,177,32510462,146.9742263,Peru,PER,America
6,7,2020,0,0,108116622,10.89379208,Philippines,PHL,Asia
6,7,2020,231,5,37972812,10.58388828,Poland,POL,Europe
6,7,2020,328,9,10276617,46.35766809,Portugal,PRT,Europe
6,7,2020,229,0,2933404,47.41931217,Puerto_Rico,PRI,America
6,7,2020,616,5,2832071,438.9014259,Qatar,QAT,Asia
6,7,2020,391,19,19414458,25.38314487,Romania,ROU,Europe
6,7,2020,6736,134,145872260,66.20244315,Russia,RUS,Europe
6,7,2020,13,0,12626938,2.9856803,Rwanda,RWA,Africa
6,7,2020,0,0,52834,1.8927206,Saint_Kitts_and_Nevis,KNA,America
6,7,2020,0,0,182795,1.64118275,Saint_Lucia,LCA,America
6,7,2020,0,0,110593,0.0,Saint_Vincent_and_the_Grenadines,VCT,America
6,7,2020,0,0,34453,5.80500972,San_Marino,SMR,Europe
6,7,2020,1,0,215048,10.23027417,Sao_Tome_and_Principe,STP,Africa
6,7,2020,3580,58,34268529,151.4421585,Saudi_Arabia,SAU,Asia
6,7,2020,128,4,16296362,9.27814441,Senegal,SEN,Africa
6,7,2020,302,5,6963764,46.48348221,Serbia,SRB,Europe
6,7,2020,0,0,97741,0.0,Seychelles,SYC,Africa
6,7,2020,9,0,7813207,2.75175098,Sierra_Leone,SLE,Africa
6,7,2020,0,0,5804343,44.25996189,Singapore,SGP,Asia
6,7,2020,0,0,42389,2.3591026,Sint_Maarten,SXM,America
6,7,2020,15,0,5450421,3.24745556,Slovakia,SVK,Europe
6,7,2020,21,0,2080908,8.65007007,Slovenia,SVN,Europe
6,7,2020,36,0,15442906,1.41165141,Somalia,SOM,Africa
6,7,2020,8773,173,58558267,169.8274302,South_Africa,ZAF,Africa
6,7,2020,0,0,51225321,1.27476019,South_Korea,KOR,Asia
6,7,2020,0,0,11062114,1.39213897,South_Sudan,SSD,Africa
6,7,2020,1244,3,46937060,11.25975935,Spain,ESP,Europe
6,7,2020,2,0,21323734,0.59089088,Sri_Lanka,LKA,Asia
6,7,2020,104,4,42813237,2.77250702,Sudan,SDN,Africa
6,7,2020,29,0,581363,48.16267977,Suriname,SUR,America
6,7,2020,315,9,10230185,114.768208,Sweden,SWE,Europe
6,7,2020,70,0,8544527,11.41081303,Switzerland,CHE,Europe
6,7,2020,20,3,17070132,0.90216057,Syria,SYR,Asia
6,7,2020,0,0,23773881,0.01261889,Taiwan,CNG1925,Asia
6,7,2020,54,1,9321023,8.11069772,Tajikistan,TJK,Asia
6,7,2020,5,0,69625581,0.06750393,Thailand,THA,Asia
6,7,2020,0,0,1293120,0.0,Timor_Leste,TLS,Asia
6,7,2020,4,0,8082359,1.37336142,Togo,TGO,Africa
6,7,2020,3,0,1394969,0.71686181,Trinidad_and_Tobago,TTO,America
6,7,2020,2,0,11694721,0.26507687,Tunisia,TUN,Africa
6,7,2020,1148,19,82003882,22.03920053,Turkey,TUR,Asia
6,7,2020,2,0,38194,86.40100539,Turks_and_Caicos_islands,TCA,America
6,7,2020,12,0,44269587,0.38175192,Uganda,UGA,Africa
6,7,2020,823,22,43993643,27.14028479,Ukraine,UKR,Europe
6,7,2020,683,2,9770526,67.7036221,United_Arab_Emirates,ARE,Asia
6,7,2020,401,19,66647112,13.90307805,United_Kingdom,GBR,Europe
6,7,2020,0,0,58005461,0.0,United_Republic_of_Tanzania,TZA,Africa
6,7,2020,49093,271,329064917,184.6817964,United_States_of_America,USA,America
6,7,2020,1,0,104579,34.42373708,United_States_Virgin_Islands,VIR,America
6,7,2020,1,0,3461731,2.31098257,Uruguay,URY,America
6,7,2020,314,4,32981715,11.47605575,Uzbekistan,UZB,Asia
6,7,2020,419,2,28515829,11.40068556,Venezuela,VEN,America
6,7,2020,0,0,96462108,0.00622006,Vietnam,VNM,Asia
6,7,2020,0,0,582458,84.81298222,Western_Sahara,ESH,Africa
6,7,2020,17,1,29161922,1.11103788,Yemen,YEM,Asia
6,7,2020,0,0,17861034,1.13095356,Zambia,ZMB,Africa
6,7,2020,18,0,14645473,1.54996701,Zimbabwe,ZWE,Africa
7,7,2020,433,56,38041757,11.14827583,Afghanistan,AFG,Asia
7,7,2020,71,3,2862427,33.85239169,Albania,ALB,Europe
7,7,2020,463,7,43053054,10.41505673,Algeria,DZA,Africa
7,7,2020,0,0,76177,0.0,Andorra,AND,Europe
7,7,2020,7,0,31825299,0.53416623,Angola,AGO,Africa
7,7,2020,0,0,14872,0.0,Anguilla,AIA,America
7,7,2020,2,0,97115,45.30711013,Antigua_and_Barbuda,ATG,America
7,7,2020,2439,33,44780675,73.43346209,Argentina,ARG,America
7,7,2020,349,12,2957728,279.9107964,Armenia,ARM,Europe
7,7,2020,0,0,106310,3.76258113,Aruba,ABW,America
7,7,2020,137,2,25203200,4.41213814,Australia,AUS,Oceania
7,7,2020,57,0,8858775,11.3559719,Austria,AUT,Europe
7,7,2020,513,8,10047719,75.93763321,Azerbaijan,AZE,Europe
7,7,2020,0,0,389486,0.0,Bahamas,BHS,America
7,7,2020,454,1,1641164,451.7525366,Bahrain,BHR,Asia
7,7,2020,3201,44,163046173,30.56312153,Bangladesh,BGD,Asia
7,7,2020,0,0,287021,0.34840656,Barbados,BRB,America
7,7,2020,250,6,9452409,50.57969878,Belarus,BLR,Europe
7,7,2020,112,1,11455519,10.8593945,Belgium,BEL,Europe
7,7,2020,0,0,390351,1.79325786,Belize,BLZ,America
7,7,2020,0,0,11801151,3.32170989,Benin,BEN,Africa
7,7,2020,0,0,62508,0.0,Bermuda,BMU,America
7,7,2020,0,0,763094,1.4415,Bhutan,BTN,Asia
7,7,2020,1212,42,11513102,130.4253189,Bolivia,BOL,America
7,7,2020,0,0,25983,0.0,"Bonaire, Saint Eustatius and Saba",BES,America
7,7,2020,64,3,3300998,58.5580482,Bosnia_and_Herzegovina,BIH,Europe
7,7,2020,0,0,2303703,8.07395745,Botswana,BWA,Africa
7,7,2020,20229,620,211049519,244.8780753,Brazil,BRA,America
7,7,2020,0,0,30033,0.0,British_Virgin_Islands,VGB,America
7,7,2020,0,0,433296,0.0,Brunei_Darussalam,BRN,Asia
7,7,2020,174,4,7000039,27.57127496,Bulgaria,BGR,Europe
7,7,2020,13,0,20321383,0.45764602,Burkina_Faso,BFA,Africa
7,7,2020,0,0,11530577,0.40761187,Burundi,BDI,Africa
7,7,2020,0,0,16486542,0.06672109,Cambodia,KHM,Asia
7,7,2020,326,2,25876387,8.28941073,Cameroon,CMR,Africa
7,7,2020,399,9,37411038,11.45651185,Canada,CAN,America
7,7,2020,12,0,549936,94.37461814,Cape_Verde,CPV,Africa
7,7,2020,0,0,64948,9.23815976,Cayman_Islands,CYM,America
7,7,2020,64,4,4745179,22.54920204,Central_African_Republic,CAF,Africa
7,7,2020,0,0,15946882,0.08779146,Chad,TCD,Africa
7,7,2020,3025,76,18952035,272.2346176,Chile,CHL,America
7,7,2020,25,0,1433783692,0.01897078,China,CHN,Asia
7,7,2020,3171,146,50339443,97.5338563,Colombia,COL,America
7,7,2020,0,0,850891,7.52152743,Comoros,COM,Africa
7,7,2020,0,0,5380504,8.73524116,Congo,COG,Africa
7,7,2020,245,4,5047561,58.72143001,Costa_Rica,CRI,America
7,7,2020,194,1,25716554,13.50880837,Cote_dIvoire,CIV,Africa
7,7,2020,69,0,4076246,21.68662048,Croatia,HRV,Europe
7,7,2020,8,0,11333484,0.57352179,Cuba,CUB,America
7,7,2020,0,0,163423,1.22381794,Curasao,CUW,America
7,7,2020,1,0,875899,1.82669463,Cyprus,CYP,Europe
7,7,2020,51,2,10649800,18.82664463,Czechia,CZE,Europe
7,7,2020,22,1,86790568,1.73636379,Democratic_Republic_of_the_Congo,COD,Africa
7,7,2020,46,1,5806081,6.04538586,Denmark,DNK,Europe
7,7,2020,30,0,973557,22.9056953,Djibouti,DJI,Africa
7,7,2020,0,0,71808,0.0,Dominica,DMA,America
7,7,2020,703,10,10738957,100.1773264,Dominican_Republic,DOM,America
7,7,2020,422,40,17373657,67.57356842,Ecuador,ECU,America
7,7,2020,969,79,100388076,19.33795404,Egypt,EGY,Africa
7,7,2020,250,6,6453550,49.87952367,El_Salvador,SLV,America
7,7,2020,0,0,1355982,78.90960204,Equatorial_Guinea,GNQ,Africa
7,7,2020,0,0,3497117,2.05883875,Eritrea,ERI,Africa
7,7,2020,1,0,1324820,0.98126538,Estonia,EST,Europe
7,7,2020,23,0,1148133,32.05203578,Eswatini,SWZ,Africa
7,7,2020,540,13,112078727,1.53731225,Ethiopia,ETH,Africa
7,7,2020,0,0,3372,0.0,Falkland_Islands_(Malvinas),FLK,America
7,7,2020,0,0,48677,0.0,Faroe_Islands,FRO,Europe
7,7,2020,1,0,889955,0.11236523,Fiji,FJI,Oceania
7,7,2020,3,0,5517919,2.37408342,Finland,FIN,Europe
7,7,2020,1375,27,67012883,11.31871912,France,FRA,Europe
7,7,2020,0,0,279285,0.71611436,French_Polynesia,PYF,Oceania
7,7,2020,123,2,2172578,46.21237995,Gabon,GAB,Africa
7,7,2020,4,1,2347696,0.85189905,Gambia,GMB,Africa
7,7,2020,5,0,3996762,1.17595193,Georgia,GEO,Europe
7,7,2020,390,8,83019213,7.326015,Germany,DEU,Europe
7,7,2020,992,7,30417858,22.75965651,Ghana,GHA,Africa
7,7,2020,1,0,33706,8.90049249,Gibraltar,GIB,Europe
7,7,2020,43,0,10724599,2.56419844,Greece,GRC,Europe
7,7,2020,0,0,56660,0.0,Greenland,GRL,America
7,7,2020,0,0,112002,0.0,Grenada,GRD,America
7,7,2020,2,0,167295,46.62422667,Guam,GUM,Oceania
7,7,2020,724,34,17581476,58.03267029,Guatemala,GTM,America
7,7,2020,0,0,64468,0.0,Guernsey,GGY,Europe
7,7,2020,26,0,12771246,5.07389804,Guinea,GIN,Africa
7,7,2020,0,0,1920917,10.88022023,Guinea_Bissau,GNB,Africa
7,7,2020,5,1,782775,9.32579605,Guyana,GUY,America
7,7,2020,38,0,11263079,10.29913756,Haiti,HTI,America
7,7,2020,0,0,815,0.0,Holy_See,VAT,Europe
7,7,2020,722,17,9746115,116.0359795,Honduras,HND,America
7,7,2020,6,0,9772756,0.8390673,Hungary,HUN,Europe
7,7,2020,2,0,356991,4.76202481,Iceland,ISL,Europe
7,7,2020,22252,467,1366417756,20.45128576,India,IND,Asia
7,7,2020,1209,70,270625567,6.69301138,Indonesia,IDN,Asia
7,7,2020,2613,160,82913893,42.84686042,Iran,IRN,Asia
7,7,2020,1796,94,39309789,75.29676641,Iraq,IRQ,Asia
7,7,2020,4,0,4904240,3.01779685,Ireland,IRL,Europe
7,7,2020,0,0,84589,0.0,Isle_of_Man,IMN,Europe
7,7,2020,1228,7,8519373,118.6002773,Israel,ISR,Asia
7,7,2020,208,8,60359546,5.13423345,Italy,ITA,Europe
7,7,2020,5,0,2948277,2.44210432,Jamaica,JAM,America
7,7,2020,206,1,126860299,1.58678485,Japan,JPN,Asia
7,7,2020,5,0,107796,6.49374745,Jersey,JEY,Europe
7,7,2020,3,0,10101697,1.23741585,Jordan,JOR,Asia
7,7,2020,1109,76,18551428,169.5395093,Kazakhstan,KAZ,Asia
7,7,2020,181,4,52573967,6.21980837,Kenya,KEN,Africa
7,7,2020,152,9,1798506,71.83740282,Kosovo,XKX,Europe
7,7,2020,703,5,4207077,246.0853462,Kuwait,KWT,Asia
7,7,2020,450,7,6415851,72.04032637,Kyrgyzstan,KGZ,Asia
7,7,2020,0,0,7169456,0.0,Laos,LAO,Asia
7,7,2020,3,0,1919968,0.83334722,Latvia,LVA,Europe
7,7,2020,12,0,6855709,4.11336012,Lebanon,LBN,Asia
7,7,2020,12,0,2125267,4.0936033,Lesotho,LSO,Africa
7,7,2020,17,2,4937374,4.88113722,Liberia,LBR,Africa
7,7,2020,57,5,6777453,7.00853256,Libya,LBY,Africa
7,7,2020,1,0,38378,5.21131898,Liechtenstein,LIE,Europe
7,7,2020,5,0,2794184,1.43154495,Lithuania,LTU,Europe
7,7,2020,20,0,613894,68.57861455,Luxembourg,LUX,Europe
7,7,2020,522,4,26969306,5.96974946,Madagascar,MDG,Africa
7,7,2020,76,0,18628749,5.4485677,Malawi,MWI,Africa
7,7,2020,10,0,31949789,0.2535228,Malaysia,MYS,Asia
7,7,2020,23,1,530957,51.60493223,Maldives,MDV,Asia
7,7,2020,1,0,19658023,1.88218317,Mali,MLI,Africa
7,7,2020,0,0,493559,1.41827016,Malta,MLT,Europe
7,7,2020,0,0,4525698,41.87199411,Mauritania,MRT,Africa
7,7,2020,1,0,1269670,0.15752125,Mauritius,MUS,Africa
7,7,2020,7786,480,127575529,64.75379773,Mexico,MEX,America
7,7,2020,92,10,4043258,87.62735398,Moldova,MDA,Europe
7,7,2020,0,0,33085,21.1576243,Monaco,MCO,Europe
7,7,2020,0,0,3225166,0.15503078,Mongolia,MNG,Asia
7,7,2020,60,0,622182,76.18349615,Montenegro,MNE,Europe
7,7,2020,0,0,4991,0.0,Montserrat,MSF,America
7,7,2020,114,0,36471766,11.39785773,Morocco,MAR,Africa
7,7,2020,25,0,30366043,0.90561684,Mozambique,MOZ,Africa
7,7,2020,3,0,54045422,0.04625739,Myanmar,MMR,Asia
7,7,2020,73,0,2494524,16.91705512,Namibia,NAM,Africa
7,7,2020,180,1,28608715,24.25135138,Nepal,NPL,Asia
7,7,2020,36,1,17282163,5.78052643,Netherlands,NLD,Europe
7,7,2020,0,0,282757,0.0,New_Caledonia,NCL,Oceania
7,7,2020,3,0,4783062,0.4390493,New_Zealand,NZL,Oceania
7,7,2020,0,0,6545503,7.71522066,Nicaragua,NIC,America
7,7,2020,0,0,23310719,0.20162398,Niger,NER,Africa
7,7,2020,575,9,200963603,4.16344048,Nigeria,NGA,Africa
7,7,2020,76,5,2077132,92.72400599,North_Macedonia,MKD,Europe
7,7,2020,0,0,57213,1.74785451,Northern_Mariana_Islands,MNP,Oceania
7,7,2020,35,0,5328212,3.47208407,Norway,NOR,Europe
7,7,2020,1557,5,4974992,334.8548098,Oman,OMN,Asia
7,7,2020,2691,77,216565317,22.84530168,Pakistan,PAK,Asia
7,7,2020,328,1,4981422,72.06777502,Palestine,PSE,Asia
7,7,2020,1185,23,4246440,296.2952497,Panama,PAN,America
7,7,2020,0,0,8776119,0.02278912,Papua_New_Guinea,PNG,Oceania
7,7,2020,29,0,7044639,15.10368381,Paraguay,PRY,America
7,7,2020,2985,183,32510462,156.1558861,Peru,PER,America
7,7,2020,4503,13,108116622,14.47603496,Philippines,PHL,Asia
7,7,2020,205,4,37972812,10.34424314,Poland,POL,Europe
7,7,2020,232,6,10276617,46.09493572,Portugal,PRT,Europe
7,7,2020,669,0,2933404,68.8960675,Puerto_Rico,PRI,America
7,7,2020,546,5,2832071,421.6702194,Qatar,QAT,Asia
7,7,2020,250,18,19414458,25.40374807,Romania,ROU,Europe
7,7,2020,6611,135,145872260,65.5244527,Russia,RUS,Europe
7,7,2020,8,0,12626938,2.5817819,Rwanda,RWA,Africa
7,7,2020,0,0,52834,1.8927206,Saint_Kitts_and_Nevis,KNA,America
7,7,2020,0,0,182795,1.64118275,Saint_Lucia,LCA,America
7,7,2020,0,0,110593,0.0,Saint_Vincent_and_the_Grenadines,VCT,America
7,7,2020,0,0,34453,0.0,San_Marino,SMR,Europe
7,7,2020,1,0,215048,8.83523678,Sao_Tome_and_Principe,STP,Africa
7,7,2020,4207,52,34268529,153.8175158,Saudi_Arabia,SAU,Asia
7,7,2020,78,3,16296362,9.25359905,Senegal,SEN,Africa
7,7,2020,289,6,6963764,49.25497188,Serbia,SRB,Europe
7,7,2020,70,0,97741,71.61784717,Seychelles,SYC,Africa
7,7,2020,0,0,7813207,2.58536603,Sierra_Leone,SLE,Africa
7,7,2020,319,0,5804343,46.00003825,Singapore,SGP,Asia
7,7,2020,0,0,42389,2.3591026,Sint_Maarten,SXM,America
7,7,2020,1,0,5450421,3.24745556,Slovakia,SVK,Europe
7,7,2020,16,0,2080908,9.37090924,Slovenia,SVN,Europe
7,7,2020,9,0,15442906,1.25624024,Somalia,SOM,Africa
7,7,2020,8971,111,58558267,177.8245931,South_Africa,ZAF,Africa
7,7,2020,90,2,51225321,1.36065521,South_Korea,KOR,Asia
7,7,2020,57,2,11062114,1.81701255,South_Sudan,SSD,Africa
7,7,2020,341,4,46937060,11.45789702,Spain,ESP,Europe
7,7,2020,2,0,21323734,0.59558049,Sri_Lanka,LKA,Asia
7,7,2020,0,0,42813237,2.49689132,Sudan,SDN,Africa
7,7,2020,20,0,581363,50.74282333,Suriname,SUR,America
7,7,2020,251,15,10230185,114.709558,Sweden,SWE,Europe
7,7,2020,46,0,8544527,11.73850817,Switzerland,CHE,Europe
7,7,2020,14,1,17070132,0.89630238,Syria,SYR,Asia
7,7,2020,0,0,23773881,0.01261889,Taiwan,CNG1925,Asia
7,7,2020,49,0,9321023,8.03559867,Tajikistan,TJK,Asia
7,7,2020,0,0,69625581,0.06319516,Thailand,THA,Asia
7,7,2020,0,0,1293120,0.0,Timor_Leste,TLS,Asia
7,7,2020,0,0,8082359,1.37336142,Togo,TGO,Africa
7,7,2020,0,0,1394969,0.71686181,Trinidad_and_Tobago,TTO,America
7,7,2020,11,0,11694721,0.34203467,Tunisia,TUN,Africa
7,7,2020,1086,16,82003882,21.88554927,Turkey,TUR,Asia
7,7,2020,2,0,38194,91.63742996,Turks_and_Caicos_islands,TCA,America
7,7,2020,14,0,44269587,0.40434079,Uganda,UGA,Africa
7,7,2020,543,13,43993643,26.82660311,Ukraine,UKR,Europe
7,7,2020,528,1,9770526,69.23885162,United_Arab_Emirates,ARE,Asia
7,7,2020,555,11,66647112,13.77704108,United_Kingdom,GBR,Europe
7,7,2020,0,0,58005461,0.0,United_Republic_of_Tanzania,TZA,Africa
7,7,2020,49990,359,329064917,190.3341765,United_States_of_America,USA,America
7,7,2020,4,0,104579,38.24859675,United_States_Virgin_Islands,VIR,America
7,7,2020,4,1,3461731,2.253208,Uruguay,URY,America
7,7,2020,316,3,32981715,12.00362079,Uzbekistan,UZB,Asia
7,7,2020,242,4,28515829,11.79344988,Venezuela,VEN,America
7,7,2020,14,0,96462108,0.02073353,Vietnam,VNM,Asia
7,7,2020,0,0,582458,84.81298222,Western_Sahara,ESH,Africa
7,7,2020,25,7,29161922,1.10760875,Yemen,YEM,Asia
7,7,2020,0,0,17861034,1.13095356,Zambia,ZMB,Africa
7,7,2020,18,1,14645473,1.51582677,Zimbabwe,ZWE,Africa
8,7,2020,210,16,38041757,10.81180346,Afghanistan,AFG,Asia
8,7,2020,74,2,2862427,34.62097025,Albania,ALB,Europe
8,7,2020,475,9,43053054,11.15600301,Algeria,DZA,Africa
8,7,2020,0,0,76177,0.0,Andorra,AND,Europe
8,7,2020,0,0,31825299,0.52473977,Angola,AGO,Africa
8,7,2020,0,0,14872,0.0,Anguilla,AIA,America
8,7,2020,0,0,97115,45.30711013,Antigua_and_Barbuda,ATG,America
8,7,2020,2632,79,44780675,79.31099743,Argentina,ARG,America
8,7,2020,535,18,2957728,273.960283,Armenia,ARM,Europe
8,7,2020,0,0,106310,3.76258113,Aruba,ABW,America
